Customer_Id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,engagement_score,addon_revenue_ratio,renewal_risk_score,churn_risk,support_dependency,churn_0.6931471805599453
12772,8.797397374012059,9.641408247463852,5.472270673671475,9.18132342290569,30201.0,10.315663426335734,36831.0,41,95.5,4.0,18.0,5,9,16,47922.0,39.4,4,3.9,39.0,0.69,0.0,0.0,28.65,0.5675800187292082,0.31,0.31,42.9,False
13652,8.271804031154709,11.006423812684291,7.60688453121963,5.236441962829949,66759.0,9.594718027753862,83658.0,155,76.4,3.3,13.0,7,20,17,42145.0,32.8,4,3.7,28.0,0.99,0.0,0.0,22.92,0.6911313484451796,0.01,0.01,31.7,True
14417,7.777373602657861,9.316230747233616,5.8805329864007,3.6635616461296463,7666.0,9.030735122676456,9996.0,19,41.2,2.2,2.0,3,2,3,3777.0,22.8,10,2.7,29.0,0.5,0.0,0.0,12.36,0.631213754355202,0.5,0.5,31.7,True
14011,10.04524749757396,12.777269682587438,4.477336814478207,10.132135924484782,81276.0,11.39178555129812,84751.0,138,88.6,4.3,23.0,12,15,27,54517.0,43.7,7,4.1,94.0,0.94,0.0,0.0,26.58,0.3504142062979085,0.06,0.06,98.1,False
13945,9.523836379320944,12.58240412766322,6.459904454377535,9.670167394770358,86339.0,10.935265353017014,92441.0,136,100.0,4.6,22.0,12,18,28,64273.0,42.2,4,3.9,32.0,0.99,0.0,0.0,30.0,0.5134078025816243,0.01,0.01,35.9,False
11613,7.459338895220296,7.496097345175956,7.685243607975833,7.721791776817535,28818.0,8.882530508433623,34513.0,95,79.5,2.2,18.0,8,7,11,41703.0,20.7,3,3.9,18.0,0.67,0.0,0.0,23.85,1.0252326316068454,0.3299999999999999,0.3299999999999999,21.9,False
13195,0.0,0.6931471805599453,4.442651256490317,0.0,18834.0,0.6931471805599453,21500.0,113,49.4,3.8,25.0,1,5,13,36657.0,41.3,4,4.8,21.0,0.8,0.0,0.0,14.82,6.409390936137703,0.1999999999999999,0.1999999999999999,25.8,False
10473,8.38091517312361,11.907781158410527,6.982862751468942,8.710454688248527,96961.0,9.967963571720492,96961.0,135,75.1,4.9,30.0,6,15,19,45362.0,2.8,3,5.0,45.0,0.92,0.0,0.0,22.53,0.5864117469556375,0.0799999999999999,0.0799999999999999,50.0,False
14732,9.061492275239766,11.156179089908926,6.244166900663736,9.173572647783969,34588.0,10.537441898283252,49061.0,92,62.5,3.7,18.0,1,6,7,10434.0,64.5,5,4.9,38.0,0.66,0.0,0.0,18.75,0.5597047923255157,0.3399999999999999,0.3399999999999999,42.9,False
11581,8.438799123988225,10.583600150825614,6.4692503167957724,8.203577736937952,24650.0,9.811481906740104,36357.0,73,66.1,0.5,20.0,0,12,11,14278.0,53.4,4,3.4,-6.0,0.63,0.0,0.0,19.83,0.6112523361241226,0.37,0.37,-2.6,False
10970,9.16701524723781,11.82734926864625,8.687442166975924,9.40804303080844,69522.0,10.718631102405324,76482.0,164,97.0,4.6,34.0,6,16,21,61800.0,25.9,6,4.4,71.0,0.99,0.0,0.0,29.1,0.7345214865689244,0.01,0.01,75.4,False
12225,3.58351893845611,5.3706380281276624,4.624972813284271,3.6375861597263857,17719.0,4.919980925828125,25206.0,49,30.6,0.9,14.0,3,6,8,18597.0,71.53600000000006,6,3.9,22.0,0.73,0.0,0.0,9.18,0.8611589142783191,0.27,0.27,25.9,False
13882,0.0,1.0986122886681098,5.356586274672012,0.0,34229.0,0.6931471805599453,42521.0,28,19.7,2.7,15.0,2,3,6,14553.0,0.0,7,4.6,29.0,0.7,0.0,0.0,5.909999999999999,4.875774948017384,0.3,0.3,33.6,False
14392,1.3862943611198906,3.9318256327243257,6.714170529909472,1.6094379124341005,19773.0,2.70805020110221,24055.0,90,65.4,3.4,24.0,2,14,18,49387.0,32.3,5,4.6,11.0,0.7,0.0,0.0,19.62,1.7076470721457924,0.3,0.3,15.6,False
10752,8.37655086161377,10.848268554809913,4.672828834461906,7.866722285136729,15006.0,9.702411219258526,16294.0,35,38.6,0.5,11.0,1,4,3,5832.0,5.9,14,3.9,30.0,0.4,0.0,0.0,11.58,0.4307442068614778,0.6,0.6,33.9,False
14412,9.868999622077457,12.473045504861004,6.159095388491933,9.91457584952155,64416.0,11.159303000329777,70018.0,185,51.4,4.6,22.0,11,16,16,58766.0,26.4,8,4.5,87.0,0.97,0.0,0.0,15.419999999999998,0.4937924251211627,0.03,0.03,91.5,False
10735,9.745956164549392,12.473875937786216,6.7912214627261855,9.654000025882317,78896.0,10.974797158676228,81421.0,161,74.5,4.4,24.0,4,14,21,51998.0,31.3,4,4.1,80.0,0.83,0.0,0.0,22.35,0.5444355464650747,0.17,0.17,84.1,False
10764,6.156978985585555,8.170185652879642,7.581719640125308,6.363028103540465,70405.0,7.586803535162581,80006.0,161,68.7,4.3,21.0,5,11,19,37929.0,11.3,4,5.0,26.0,0.99,0.0,0.0,20.61,0.9279739729602198,0.01,0.01,31.0,False
13936,9.47523988153072,12.767831848994144,8.825883047025,9.809341694645898,102103.0,11.03944379434466,105045.0,158,55.0,4.2,27.0,8,13,20,47828.0,34.2,2,4.4,48.0,0.98,0.0,0.0,16.5,0.691259342338559,0.02,0.02,52.4,False
14948,0.6931471805599453,2.6390573296152584,6.568077911411976,0.6931471805599453,22940.0,1.791759469228055,27474.0,60,36.7,5.2,17.0,5,7,10,39323.0,30.8,4,3.8,4.0,0.89,0.0,0.0,11.01,2.488796979779716,0.1099999999999999,0.1099999999999999,7.8,False
11127,0.0,1.6094379124341005,3.9318256327243257,0.0,18710.0,1.6094379124341005,20228.0,29,20.8,0.5,10.0,6,2,1,4708.0,41.8,9,3.0,2.0,0.51,0.0,0.0,6.24,2.442980622208573,0.49,0.49,5.0,False
13581,7.8351837552667485,7.545918151209323,5.081404364984463,7.806696372521179,32324.0,9.074291527512909,38852.0,89,59.9,1.9,12.0,10,13,15,41509.0,25.1,6,2.8,20.0,0.88,0.0,0.0,17.97,0.6733977579878875,0.12,0.12,22.8,False
13981,9.670104253491726,12.338218704022324,8.029758520440822,9.85854248649296,56131.0,11.021624652135246,61819.0,143,87.9,4.0,27.0,14,20,15,17511.0,48.2,2,5.0,45.0,0.99,0.0,0.0,26.37,0.650803711059448,0.01,0.01,50.0,False
14587,8.156223323194624,8.299783171949787,5.3706380281276624,8.131530710604252,13609.0,9.604677122296504,17033.0,26,24.7,1.3,2.0,1,1,5,3772.0,33.1,13,2.7,10.0,0.41,0.0,0.0,7.409999999999999,0.6470817269393787,0.5900000000000001,0.5900000000000001,12.7,False
13287,8.959054514715692,9.265112607823164,6.405228458030842,9.118444357271644,29148.0,10.366340677753024,35203.0,111,61.8,3.0,15.0,4,6,14,31520.0,55.1,5,3.9,40.0,0.52,0.0,0.0,18.54,0.6913276426475887,0.48,0.48,43.9,False
10945,8.453614209773367,9.715892113239466,5.153291594497779,7.882314918980268,15311.0,9.636392113692736,17908.0,9,13.7,4.1,4.0,2,1,5,7963.0,38.9,11,3.5,-45.0,0.4,0.0,0.0,4.109999999999999,0.5303981903499722,0.6,0.6,-41.5,False
14199,9.91056246620809,12.907200396456057,8.205764725234456,10.139586815010556,62555.0,11.282820237322468,64490.0,131,65.7,3.7,16.0,11,17,17,61999.0,11.5,3,4.4,54.0,0.99,0.0,0.0,19.71,0.6357509353839056,0.01,0.01,58.4,False
12407,8.732788324973118,8.697679732264463,6.579251212010101,6.375024819828097,40103.0,10.104917050943584,40144.0,77,36.3,3.2,18.0,5,14,18,40252.0,50.1,2,3.9,78.0,0.83,0.0,0.0,10.89,0.7564375114438913,0.17,0.17,81.9,True
12719,4.882801922586371,7.60489448081162,7.617759576608505,4.859812404361672,74414.0,6.212606095751519,85436.0,145,65.0,3.4,25.0,13,16,13,50502.0,51.3,9,4.1,79.0,0.93,0.0,0.0,19.5,1.001691686298784,0.0699999999999999,0.0699999999999999,83.1,False
14350,9.042631527550071,11.641019602477703,4.51085950651685,8.92771217382708,34261.0,10.441792147290403,46237.0,19,56.5,2.4,14.0,6,7,7,15398.0,54.5,12,3.5,35.0,0.65,0.0,0.0,16.95,0.3874969427554909,0.35,0.35,38.5,False
10347,4.605170185988092,6.99117688712121,3.4339872044851463,4.499809670330265,28133.0,5.823045895483019,40833.0,31,43.8,2.9,19.0,3,10,9,10610.0,44.6,5,3.8,40.0,0.73,0.0,0.0,13.14,0.4911887168541055,0.27,0.27,43.8,False
11421,8.788593431293735,8.726805608446096,6.354370040797351,9.148784066277075,26537.0,10.272496123633678,30857.0,118,42.1,2.8,24.0,8,11,8,23564.0,33.5,5,4.0,58.0,0.82,0.0,0.0,12.63,0.7281438737041854,0.18,0.18,62.0,False
10472,8.058010800802085,9.52704712346858,4.934473933130692,7.655390644826152,11123.0,9.316860215353856,13434.0,21,16.0,0.5,8.0,1,3,1,4603.0,40.0,16,3.5,-29.0,0.58,0.0,0.0,4.8,0.5179436890760506,0.42,0.42,-25.5,False
11262,7.223295679562314,9.676712414987868,2.302585092994046,4.574710978503383,6717.0,8.511376306094673,9029.0,13,46.8,2.2,11.0,2,3,3,6038.0,10.7,14,3.3,9.0,0.47,0.0,0.0,14.04,0.2379511753834561,0.53,0.53,12.3,True
13810,6.359573868672378,6.269096283706261,6.154858094016418,6.486160788944089,16568.0,7.749322464660356,17873.0,73,66.2,3.3,9.0,3,6,15,33029.0,33.3,6,4.3,70.0,0.95,0.0,0.0,19.86,0.9817775665709976,0.05,0.05,74.3,False
13883,6.0330862217988015,6.354370040797351,7.325148957955575,6.228511003591184,29465.0,7.372746366404328,34995.0,58,59.9,4.1,13.0,4,13,17,32604.0,33.2,6,3.4,36.0,0.71,0.0,0.0,17.97,1.1527734316581302,0.29,0.29,39.4,False
12347,9.15440473964588,11.196953651344824,5.356586274672012,9.229358377811945,35238.0,10.556073121339953,51071.0,48,48.8,1.8,23.0,4,1,5,11109.0,52.5,3,4.0,37.0,0.76,0.0,0.0,14.64,0.4783967533909237,0.24,0.24,41.0,False
12003,7.458186157340487,10.20717829963296,4.465908118654584,7.552762084214147,27261.0,8.903951072058707,35776.0,66,31.3,2.5,16.0,3,7,6,13328.0,48.4,6,4.0,0.0,0.8,0.0,0.0,9.39,0.4375262180748986,0.1999999999999999,0.1999999999999999,4.0,False
14344,8.39185670010494,11.199556285582462,6.697034247666484,8.545391845774915,84596.0,9.736251633160215,93892.0,128,59.8,4.5,27.0,13,15,25,49919.0,62.0,5,3.7,33.0,0.96,0.0,0.0,17.939999999999998,0.5979731765166255,0.04,0.04,36.7,False
14010,8.958411469230219,10.054920256296338,5.808142489980444,9.09985563880091,27715.0,10.229765142747272,34301.0,78,91.6,3.3,21.0,5,10,14,24804.0,53.2,4,3.8,45.0,0.87,0.0,0.0,27.48,0.5776418252888098,0.13,0.13,48.8,False
14897,2.3978952727983707,4.709530201312334,6.872128101338986,2.5649493574615367,64815.0,3.7612001156935615,67657.0,152,54.9,4.9,25.0,8,15,23,74729.0,11.4,2,3.7,24.0,0.94,0.0,0.0,16.47,1.4591960997349658,0.06,0.06,27.7,False
11050,8.472405008626103,11.926464557234835,7.21081845347222,8.679141958402255,89387.0,10.014447362844386,99099.0,148,90.1,4.9,22.0,6,10,16,68450.0,66.4,2,3.6,51.0,0.89,0.0,0.0,27.03,0.6046065385821309,0.1099999999999999,0.1099999999999999,54.6,False
10747,5.293304824724492,7.173958319756794,5.823045895483019,2.4849066497880004,13763.0,6.683360945766275,16098.0,52,7.2,3.6,14.0,2,0,2,4301.0,47.0,16,2.8,40.0,0.33,0.0,0.0,2.16,0.8116921838598621,0.6699999999999999,0.6699999999999999,42.8,True
10487,6.045005314036012,9.03574886124414,4.574710978503383,5.53338948872752,10680.0,7.310550158534422,12761.0,28,58.4,0.5,12.0,4,3,2,6429.0,47.2,13,2.3,-35.0,0.64,0.0,0.0,17.52,0.5062901867630578,0.36,0.36,-32.7,False
14551,6.013715156042802,8.436416881388949,6.625392368007956,5.799092654460526,72101.0,7.168579897264035,77032.0,142,64.0,5.0,33.0,10,9,17,75308.0,22.3,3,5.0,20.0,0.99,0.0,0.0,19.2,0.7853325008895446,0.01,0.01,25.0,False
14580,9.915070213779195,13.179365445689616,8.262816937670928,10.040724570841212,87895.0,11.383909576380717,89598.0,139,40.7,4.3,25.0,14,22,16,26685.0,44.7,2,4.0,69.0,0.99,0.0,0.0,12.21,0.6269510449285954,0.01,0.01,73.0,False
10849,9.705828982731935,12.93768544654034,4.219507705176107,9.863498544319764,70308.0,11.160655092364143,78645.0,143,100.0,4.5,26.0,11,15,17,28882.0,46.5,4,4.1,39.0,0.71,0.0,0.0,30.0,0.3261408481920113,0.29,0.29,43.1,False
13046,6.906754778648554,9.308646060760308,5.0238805208462765,6.836259277277067,20727.0,8.329899292995725,31597.0,89,45.5,2.4,21.0,1,5,9,15456.0,18.4,8,3.4,22.0,0.73,0.0,0.0,13.65,0.5397004556896793,0.27,0.27,25.4,False
14168,8.338305731356565,10.436994010525176,6.186208623900494,8.011355109161286,17640.0,9.777981017296408,22162.0,8,17.3,1.1,2.0,0,3,1,6931.0,31.5,5,3.6,-27.0,0.51,0.0,0.0,5.19,0.5927193804712371,0.49,0.49,-23.4,False
11021,4.143134726391533,6.738152494595957,6.4457198193855785,4.262679877041316,28935.0,5.575949103146316,39368.0,61,51.8,2.4,15.0,3,4,11,8977.0,46.2,7,4.4,-1.0,0.75,0.0,0.0,15.54,0.9566004664565084,0.25,0.25,3.4000000000000004,False
14889,7.4318919168078,9.87039601753593,3.9889840465642745,7.228388451573604,6781.0,8.822027322685583,8498.0,17,46.3,1.5,17.0,2,2,2,2237.44,42.1,16,3.9,7.0,0.41,0.0,0.0,13.89,0.4041361703702031,0.5900000000000001,0.5900000000000001,10.9,False
12226,8.746080217357513,11.91485098277986,5.891644211825772,9.290167671835738,29428.0,10.28973586171716,33982.0,157,86.5,5.8,29.0,6,20,24,23152.0,33.5,1,4.2,75.0,0.99,0.0,0.0,25.95,0.4944790514242075,0.01,0.01,79.2,False
10531,9.085683767376628,11.188897476506575,6.530877627725885,9.596690616224665,34236.0,10.527231062957194,41905.0,97,68.4,2.6,19.0,3,12,8,37247.0,35.1,5,3.8,61.0,0.72,0.0,0.0,20.52,0.58369268656173,0.28,0.28,64.8,False
10066,7.020190708311925,6.813444599510896,6.52649485957079,7.134093721192866,26783.0,8.278428259199071,34874.0,97,50.9,2.4,18.0,10,3,17,11342.0,59.7,4,4.6,23.0,0.89,0.0,0.0,15.27,0.9578847768189525,0.1099999999999999,0.1099999999999999,27.6,False
14854,9.84575250188489,12.977679743349984,7.674152921281675,10.02260303342629,107282.0,11.282115098594986,107282.0,140,100.0,5.4,28.0,7,12,15,24398.0,21.4,2,4.9,62.0,0.9,0.0,0.0,30.0,0.5913347434246912,0.0999999999999999,0.0999999999999999,66.9,False
12427,3.688879454113936,6.259581464064923,4.663439094112067,3.7612001156935615,43587.0,5.056245805348308,46271.0,145,64.2,3.1,24.0,11,14,15,67194.0,1.0,1,4.4,54.0,0.99,0.0,0.0,19.26,0.7450081320746429,0.01,0.01,58.4,False
10411,8.053887083618223,9.649691476083484,6.0473721790462776,8.214735833382303,42093.0,9.338381721857068,49232.0,69,37.4,3.3,19.0,4,8,10,35092.0,54.6,5,4.5,56.0,0.76,0.0,0.0,11.22,0.6266907283030277,0.24,0.24,60.5,False
14747,6.827629234502852,8.802522498284421,3.871201010907891,6.906754778648554,15639.0,8.348301054933943,18059.0,1,44.2,2.0,16.0,2,2,5,7167.0,43.2,9,4.4,-2.0,0.55,0.0,0.0,13.26,0.4397831430322812,0.4499999999999999,0.4499999999999999,2.4000000000000004,False
10682,9.864486815186396,12.696356729071054,7.70796153183549,10.21280880009139,83178.0,11.414926674088123,83765.0,156,62.2,3.9,31.0,14,14,19,63551.0,27.4,1,4.5,60.0,0.89,0.0,0.0,18.66,0.607100264770164,0.1099999999999999,0.1099999999999999,64.5,False
12032,1.0986122886681098,3.295836866004329,4.174387269895637,1.0986122886681098,10646.0,2.4849066497880004,14645.0,31,36.1,2.4,6.0,2,4,2,4924.0,26.5,14,4.1,-30.0,0.49,0.0,0.0,10.83,1.2665636800635731,0.51,0.51,-25.9,False
13972,9.438192819018129,12.285609071218458,6.580639137284949,9.70814154461942,50363.0,10.91319576509823,52681.0,143,73.3,4.7,28.0,5,20,13,15505.0,51.2,4,4.3,25.0,0.99,0.0,0.0,21.99,0.5356380053392255,0.01,0.01,29.3,False
11407,8.475746001502063,10.398427667071894,6.413458957167357,8.512180649592693,33285.0,9.918573189954168,41144.0,68,73.6,2.6,10.0,6,7,10,12892.0,44.4,4,3.0,40.0,0.71,0.0,0.0,22.08,0.6167719930847325,0.29,0.29,43.0,False
10834,1.9459101490553128,2.995732273553991,6.285998094508865,1.9459101490553128,35016.0,3.1354942159291497,40481.0,72,48.5,1.9,12.0,3,8,14,37154.0,27.0,4,3.5,29.0,0.67,0.0,0.0,14.55,2.098317713502303,0.3299999999999999,0.3299999999999999,32.5,False
10627,4.663439094112067,6.246106765481563,5.342334251964811,4.820281565605037,31037.0,5.921578419643816,35110.0,82,60.9,4.2,32.0,3,7,9,21322.0,28.5,8,4.1,-2.0,0.8,0.0,0.0,18.27,0.8553062655746851,0.1999999999999999,0.1999999999999999,2.1,False
13438,8.074649075066652,9.2850767180902,5.616771097666572,8.035926369891792,21022.0,9.522593098362169,23916.0,1,33.2,3.4,8.0,1,1,3,4505.0,34.0,6,2.4,1.0,0.48,0.0,0.0,9.96,0.6049245760913708,0.52,0.52,3.4,False
12064,9.977016785824244,12.83637853051673,8.32579052588609,10.16708182945882,90399.0,11.411999546380269,97308.0,158,93.5,4.2,29.0,7,18,23,60375.0,40.4,3,5.0,75.0,0.81,0.0,0.0,28.05,0.6486089909309439,0.1899999999999999,0.1899999999999999,80.0,False
13520,9.41759841406017,11.722894613692992,5.3981627015177525,9.580109215426074,42303.0,10.652636923211356,48681.0,45,49.9,4.1,22.0,5,9,16,35687.0,31.1,8,4.0,80.0,0.71,0.0,0.0,14.97,0.4604803574035715,0.29,0.29,84.0,False
10438,6.569481420414296,7.231287004327616,4.07753744390572,6.244166900663736,16084.0,8.076204527239026,19171.0,13,30.4,0.9,3.0,1,4,7,3593.0,29.2,7,2.8,5.0,0.49,0.0,0.0,9.12,0.5638743755386127,0.51,0.51,7.8,False
13045,5.3230099791384085,7.183870715062453,7.4073177104694174,5.236441962829949,21999.0,6.423246963533519,24390.0,79,37.6,3.0,18.0,3,6,15,29320.0,54.1,6,4.2,20.0,0.49,0.0,0.0,11.28,1.031103983391358,0.51,0.51,24.2,False
12575,8.253748343328501,8.12740456269308,4.04305126783455,7.723120092266331,13725.0,9.52704712346858,17287.0,64,33.6,1.8,2.0,1,0,2,6909.0,32.0,11,2.5,-45.0,0.59,0.0,0.0,10.08,0.4974590887714901,0.41,0.41,-42.5,False
10978,7.939515260662406,10.700318844372957,5.236441962829949,7.99260665240021,12418.0,9.513108081846005,15350.0,24,37.0,0.9,5.0,1,1,5,4963.0,26.8,15,2.9,-9.0,0.56,0.0,0.0,11.1,0.4893725167436173,0.4399999999999999,0.4399999999999999,-6.1,False
11627,5.236441962829949,7.965198290612176,5.3230099791384085,5.0238805208462765,13216.0,6.570882962339584,15622.0,42,22.1,1.0,2.0,4,2,3,6094.0,42.0,12,2.3,-45.0,0.55,0.0,0.0,6.63,0.6682834230771298,0.4499999999999999,0.4499999999999999,-42.7,False
11967,9.225228984469933,9.11723775371386,6.280395838960195,9.450852217451484,35556.0,10.56506666362841,41489.0,72,59.9,1.8,19.0,7,7,13,26148.0,23.4,3,3.6,0.0,0.84,0.0,0.0,17.97,0.6888485316072741,0.16,0.16,3.6,False
11323,7.984803389734406,10.293161974737968,6.398594934535208,8.070906088787819,84565.0,9.379238908437996,93134.0,161,82.7,2.4,26.0,6,15,24,72537.0,45.2,4,4.3,32.0,0.99,0.0,0.0,24.81,0.6216355042540848,0.01,0.01,36.3,False
10241,8.39795910349254,10.795198665435892,6.124683390894205,8.521384396034705,25647.0,9.85108838373692,35721.0,89,53.7,3.0,21.0,5,4,7,13876.0,19.6,3,3.6,44.0,0.81,0.0,0.0,16.11,0.5673525407646494,0.1899999999999999,0.1899999999999999,47.6,False
10423,9.041211408968213,12.197203430061109,8.382975849296429,8.966228514225776,46551.0,10.31754893986965,53508.0,161,78.5,2.8,22.0,10,17,16,70620.0,40.3,1,4.2,37.0,0.86,0.0,0.0,23.55,0.6872867126767623,0.14,0.14,41.2,False
11488,2.9444389791664403,4.343805421853684,4.795790545596741,1.0986122886681098,9810.0,4.330733340286331,11098.0,34,39.9,1.4,4.0,2,3,2,5892.0,43.2,13,2.8,-4.0,0.33,0.0,0.0,11.97,1.1040528015985984,0.6699999999999999,0.6699999999999999,-1.2000000000000002,True
10051,5.3230099791384085,7.79934339821592,3.737669618283368,5.267858159063328,15088.0,6.703188113240863,18814.0,48,28.9,2.3,11.0,7,10,4,12041.0,15.6,2,3.6,51.0,0.76,0.0,0.0,8.67,0.4792287539407933,0.24,0.24,54.6,False
12965,9.227787285579904,12.10647328030742,8.24380842366528,9.17771386914909,51668.0,10.551506605478323,58120.0,135,71.0,4.1,27.0,4,10,16,49356.0,71.53600000000006,3,4.5,51.0,0.85,0.0,0.0,21.3,0.6809421895866891,0.15,0.15,55.5,False
10051,5.808142489980444,5.676753802268282,4.356708826689592,2.70805020110221,12657.0,7.0925737159746784,18864.0,26,52.7,1.5,3.0,5,5,2,2759.0,10.7,15,3.1,0.0,0.49,0.0,0.0,15.81,0.7674648185286396,0.51,0.51,3.1,True
14303,0.6931471805599453,2.995732273553991,4.934473933130692,0.6931471805599453,22191.0,1.791759469228055,33675.0,79,62.7,2.3,20.0,3,8,6,8398.0,19.9,9,3.6,9.0,0.64,0.0,0.0,18.81,1.6471678649963846,0.36,0.36,12.6,False
11422,8.133000218583613,10.38093217876979,5.0238805208462765,6.018593214496234,13974.0,9.631153757031148,17916.0,25,42.9,1.0,11.0,3,3,5,7142.0,39.2,13,3.7,29.0,0.54,0.0,0.0,12.87,0.4839527351041455,0.4599999999999999,0.4599999999999999,32.7,True
13096,2.5649493574615367,5.602118820879701,6.480044561926653,2.5649493574615367,68444.0,3.951243718581428,74885.0,130,68.6,4.9,31.0,8,21,28,34264.0,48.0,4,5.0,79.0,0.86,0.0,0.0,20.58,1.1567131596307505,0.14,0.14,84.0,False
12887,10.15851729271266,13.27267077269448,6.156978985585555,10.33004465243114,82369.0,11.557984868976565,88096.0,142,79.0,3.6,23.0,11,10,24,44023.0,27.1,4,4.0,47.0,0.8,0.0,0.0,23.7,0.4638839530512689,0.1999999999999999,0.1999999999999999,51.0,False
14679,10.095841945030458,12.91150406492334,8.131530710604252,10.33004465243114,103014.0,11.5680770665087,103014.0,145,86.1,2.6,22.0,7,14,11,52363.0,34.8,4,5.0,36.0,0.99,0.0,0.0,25.83,0.6297895791006384,0.01,0.01,41.0,False
14703,3.8918202981106265,6.0473721790462776,6.208590026096629,3.688879454113936,6669.0,5.365976015021851,7953.0,39,50.9,0.5,8.0,3,5,5,4042.0,6.0,13,2.5,-36.0,0.47,0.0,0.0,15.27,1.0266591574451065,0.53,0.53,-33.5,False
12562,9.071078304642676,11.21375093987313,7.1929342212158,9.41938499891089,31836.0,10.607376829627976,38219.0,76,46.1,2.8,12.0,5,6,12,19166.0,46.5,11,2.9,29.0,0.83,0.0,0.0,13.83,0.6414387353333869,0.17,0.17,31.9,False
12648,9.059866258621348,8.801168401936692,6.467698726104354,9.158309963881798,27750.0,10.317185345570769,31787.0,88,37.5,3.0,12.0,4,6,16,30343.0,47.5,6,4.3,22.0,0.83,0.0,0.0,11.25,0.734868193714046,0.17,0.17,26.3,False
11011,3.218875824868201,5.765191102784844,6.253828811575473,3.4011973816621555,14138.0,4.553876891600541,14946.0,97,61.3,3.6,19.0,4,8,13,13957.0,71.0,6,3.6,47.0,0.82,0.0,0.0,18.39,1.0847565501436014,0.18,0.18,50.6,False
14598,10.079874869841891,13.082736501778236,7.242797922793756,10.33004465243114,99962.0,11.5680770665087,99962.0,162,80.1,4.8,27.0,10,17,22,57387.0,21.7,3,5.0,29.0,0.91,0.0,0.0,24.03,0.5536149047876412,0.0899999999999999,0.0899999999999999,34.0,False
