Customer_ID,Revenue_USD
10076,3123.0726000000004
10076,5125.1984
10077,1797.45258
10077,12049.516569999998
10077,9599.87658
10077,16180.116309999998
10077,7994.067479999999
10077,7255.074599999999
10077,1387.6456499999997
10077,15783.110019999998
10077,7220.157599999999
10077,3258.25556
10077,9580.596519999996
10078,7054.72414
10078,210.05344
10078,3087.1431
10078,1872.94888
10079,36717.38793
10079,14822.2233
10079,39890.26675
10079,23381.13111
10080,466.062912
10080,396.131256
10080,407.7807
10080,825.66474
10080,331.604448
10080,404.894592
10080,480.809772
10080,397.32396
10081,387.327886
10081,444.26474600000006
10081,192.035158
10082,245.47536
10082,778.7623500000001
10082,323.66628000000003
10082,560.98224
10082,224.0946
10082,594.65745
10082,351.4725000000001
10083,5521.362300000002
10083,9134.343880000002
10083,2549.5056400000003
10083,15037.749
10083,8791.280550000001
10083,1242.53024
10083,14597.43914
10084,22720.846
10084,23385.795
10084,6589.548
10084,1946.016
10084,10639.008
10084,24093.585
10084,19422.261
10085,346.579968
10085,1299.5771880000002
10085,285.62016
10085,147.67368
10085,1468.4876920000002
10085,394.259628
10085,1032.0891
10085,400.256976
10085,1372.1863400000002
10085,1008.130284
10085,332.782548
10086,14948.268720000002
10086,10731.58955
10086,38515.31568000001
10086,40557.37073
10086,3288.8025000000007
10086,26117.60772
10086,42995.59936000001
10086,35024.56452
10087,27441.89825
10087,26686.0945
10088,1957.41546
10088,0.0
10088,6065.090270000001
10088,2283.42792
10089,0.0
10090,1994.3699
10090,6266.688
10090,1775.47016
10091,8666.34802
10091,6894.498520000001
10091,7206.831480000001
10091,1740.8499000000002
10091,8547.822510000002
10091,13089.42305
10091,11310.23894
10091,14427.284690000002
10091,1137.0117
10092,542.6480750000001
10092,247.8227088
10092,232.818032
10092,381.2405525
10092,210.0748485
10093,2643.42004
10093,778.9576000000002
10093,3548.822
10093,2635.64616
10094,91.83141
10094,2068.50608
10094,2293.38616
10094,1595.2858500000002
10094,494.60385
10095,8.025180800000001
10095,5.8889088
10095,3.6980644
10095,13.5123234
10096,37892.39158
10096,2513.4833200000003
10097,145.481376
10097,58.50331200000001
10097,177.318456
10098,72.39296
10098,85.256928
10098,388.517248
10098,29.898688
10098,181.5136
10098,19.471392
10098,441.74464
10098,249.269152
10098,342.43744000000004
10098,219.7608
10098,0.0
10098,179.779584
10098,147.5424
10099,12957.86768
10099,30756.58374
10099,22468.972240000003
10099,23617.33458
10099,6127.27548
10099,26460.28064
10099,12519.91422
10099,3389.20296
10100,266.04256000000004
10100,869.28688
10100,483.19866
10100,210.22848
10100,339.78000000000003
10101,493.31479999999993
10101,366.164128
10101,300.98156
10102,61924.24623
10102,11118.50964
10103,9571.0
10103,13963.0
10103,18568.0
10103,8033.0
10103,17984.0
10103,17939.0
10103,26110.0
10103,14238.0
10103,11658.0
10104,1348.6888800000002
10104,2210.4765
10104,6297.297750000001
10104,4247.82036
10104,3264.32862
10104,10189.257570000002
10104,6600.92652
10104,4843.95714
10104,4239.0945
10104,455.7438
10105,1582.65872
10105,3748.31238
10105,2743.82824
10105,5704.93602
10105,200.6177
10106,5752.59381
10106,82725.55109000001
10107,1051.3143
10107,866.6583999999999
10107,518.27602
10107,673.18762
10107,1048.72504
10107,1309.42112
10107,1139.2004000000002
10107,551.00104
10107,422.688
10108,65392.70132
10108,7387.234399999999
10108,49815.77159
10108,65051.11958
10108,51160.88193
10108,6502.146
10108,7753.24586
10108,3567.57605
10109,2635.9205
10109,377.468
10109,3644.19
10109,932.63125
10109,3243.65275
10109,5377.18225
10109,582.967
10109,197.3305
10110,10402.31172
10110,10409.95962
10110,1373.1144
10110,758.16256
10110,10028.435599999995
10110,8983.197439999998
10111,172.77225600000003
10111,67.914288
10111,81.15754400000002
10111,70.70200000000001
10111,283.13889000000006
10111,149.01673200000002
10112,4083.3261
10112,11428.09668
10112,8972.652150000002
10112,7727.66811
10113,1.3646694
10113,4.294398500000001
10113,12.1604598
10113,5.6956432
10113,0.0
10113,11.3386713
10113,7.284039
10113,4.8618416
10114,0.0
10115,1596.424
10115,8725.344000000001
10115,1905.53
10115,16483.376
10115,42016.342
10115,3572.84
10115,0.0
10115,9777.856
10116,11.97616
10116,21.161532
10116,187.688956
10116,65.29768
10116,68.165384
10116,92.27859200000002
10116,59.3096
10116,156.67607199999998
10116,202.995072
10116,40.86992
10117,3598.36992
10117,2943.71388
10117,2249.1391500000004
10117,1983.53232
10117,785.1621600000001
10117,440.14725
10117,2086.02432
10117,221.88384
10118,73.3276743
10118,16.8588884
10118,7.7676584
10118,137.31224550000002
10118,43.7640516
10118,15.115803
10119,2901.239
10119,5665.939
10119,3905.132
10120,980.086
10120,1918.604
10120,5538.37375
10120,7330.174749999999
10120,8342.82775
10121,2101.29363
10121,944.06553
10121,2056.42152
10121,588.6594
10121,2011.58073
10121,4540.524660000001
10122,241929.41708
10122,8596.372190000002
10123,2684.002176
10123,1877.29776
10123,6716.211648
10123,2253.6574080000005
10123,2354.2967040000003
10124,2656.49895
10124,3767.3234
10124,1615.0922400000002
10124,2511.95623
10124,1382.6214
10124,1585.1434
10124,1658.8426600000005
10124,1770.4434000000003
10124,288.91104
10125,18550.16064
10125,25922.81055000001
10125,33752.67186
10125,22051.837960000004
10125,4055.3232
10125,9558.34407
10125,26852.55984
10125,2295.04296
10125,8078.682150000001
10125,2942.58035
10125,6425.033340000001
10125,20552.44704
10125,17111.264720000003
10126,2559.8410000000003
10126,6499.938
10126,790.632
10126,9555.98
10126,8442.534
10126,10918.896
10126,5886.57
10126,9056.698
10126,9573.14
10127,3672.0901
10127,2873.109200000001
10128,85.2752
10128,1308.1904
10128,481.9452
10128,1662.6206000000002
10128,207.3248
10128,0.0
10128,117.9276
10128,1016.8016
10128,1430.2558
10128,386.08
10128,424.4904
10129,229.659768
10129,206.08038
10129,161.716644
10129,201.445578
10129,126.98244
10129,205.881048
10129,15.601193999999998
10129,200.8314
10130,135.924576
10130,34.130720000000004
10130,77.56800000000001
10130,105.86816
10130,20.075328
10130,126.74656000000002
10130,77.332992
10130,147.48310400000005
10130,0.0
10131,37005.0441
10131,2851.62498
10131,50224.78017
10131,20676.72776
10131,37844.94336
10131,29749.38678
10131,36519.85584
10131,53943.33763
10131,43949.41045
10131,15535.47312
10132,115.940608
10132,244.76116
10132,89.5404
10132,260.5128
10132,260.431542
10132,278.23075600000004
10132,118.911658
10133,3189.1106
10133,121.41360000000002
10133,829.0296000000001
10133,524.264
10134,689.1350600000001
10134,895.6660800000001
10134,4883.421270000001
10134,3501.1868200000004
10134,3415.93465
10134,403.24986000000007
10134,1863.62423
10135,8457.537620000001
10135,6467.58
10136,6288.31125
10136,1665.8249999999998
10136,6439.404
10136,1458.8245
10136,28961.60675
10136,8382.16
10136,6331.543250000001
10136,6618.26
10137,8430.67
10137,19850.278
10138,2676.714
10138,2299.987
10138,163.39999999999998
10138,1276.64
10138,995.088
10139,8.3715808
10139,10.820052100000002
10139,4.2622976
10139,8.798488599999999
10139,25.1896634
10139,13.495693200000002
10140,37.0108872
10140,33.530302400000004
10140,2.6162624
10140,3.7849752
10140,24.205204
10140,3.37272
10140,53.610848
10141,0.0
10141,264.42801000000003
10141,228.6306
10141,250.27920000000003
10141,28.71531
10141,329.03766
10141,298.5579
10141,333.34416
10142,65.074724
10142,0.0
10142,47.223
10142,99.746196
10142,134.880592
10143,11580.36165
10143,5109.78912
10143,2161.51206
10143,10448.37255
10143,15394.259279999998
10143,9722.4723
10144,352.420852
10144,128.096024
10144,117.68064
10144,377.463436
10144,59.712408
10145,1354.43618
10145,4622.39134
10146,16022.361599999998
10146,21146.0217
10146,18363.83112
10146,28406.27196
10146,12636.7136
10146,5955.938099999999
10146,19445.01552
10147,0.005614
10147,0.1004058
10147,0.0111867
10147,0.0525616
10147,0.0092988
10148,5517.491679999999
10148,4417.06265
10148,15201.70016
10148,632.6011199999999
10148,9255.490999999998
10148,4359.28688
10148,6555.77975
10149,1.1642884
10150,14518.920669999998
10150,11205.4386
10150,8740.444800000001
10150,7850.38308
10150,6426.8223
10150,10590.2887
10150,10148.33124
10150,0.0
10151,22.0848012
10151,13.210428
10151,14.1248184
10151,2.6620440000000003
10151,2.4717
10151,4.5293248
10151,5.5741224
10151,17.3036941
10151,14.7216839
10151,2.95603
10151,5.031873000000001
10151,15.184169
10151,16.7109173
10152,3137.43
10152,10666.269
10152,6734.749999999999
10152,14921.6
10152,3796.96
10152,22001.979
10152,23915.595
10152,28558.881
10152,44166.492
10152,37448.05
10152,23001.888000000003
10153,17672.89485
10153,53891.0061
10153,17319.56263
10153,55531.50624
10153,38404.58258
10153,47816.66827
10153,38359.9558
10153,8952.950439999999
10154,0.0
10154,108.4512
10154,625.2512
10154,328.0874
10154,253.9458
10154,541.1768000000001
10154,163.846
10154,411.18840000000006
10154,192.03
10154,78.88320000000002
10154,1129.7692000000002
10154,413.4014
10154,455.4808
10155,84749.973
10155,2248.049
10155,0.0
10155,53440.123
10155,26109.117
10155,4597.74
10155,47579.52
10155,20221.824
10155,31852.87
10156,963.232
10156,5021.6140000000005
10156,949.469
10156,1529.605
10156,1089.774
10156,308.798
10157,6978.3653
10157,31523.86384
10157,49743.52994
10157,0.0
10157,27914.833510000004
10157,5580.189600000001
10157,11908.38734
10157,34315.162000000004
10157,6217.46028
10157,33067.508760000004
10158,8984.358
10158,5949.018000000001
10158,3318.70932
10158,5892.713280000001
10158,8865.037980000001
10158,557.16687
10158,3208.7493900000004
10158,4210.01253
10159,17400.92895
10159,11600.02634
10159,19074.38524
10159,4874.0058500000005
10159,898.5742000000001
10159,6061.619710000001
10160,8955.8876
10160,17769.98224
10160,6601.691140000001
10160,9953.859949999998
10160,1737.9416599999995
10160,1488.55938
10160,10997.10018
10161,21.6211032
10161,54.8433396
10161,55.2282264
10161,48.60250559999999
10161,56.1324456
10161,53.86518
10161,4.0879296
10161,62.73079559999999
10162,0.0
10163,15289.0
10163,25786.0
10163,70936.0
10163,33648.0
10163,15727.0
10164,2190.42149
10164,11390.64497
10164,7835.24373
10164,10314.150070000002
10164,4148.1901100000005
10164,1896.64142
10164,6553.918210000001
10164,7743.3600000000015
10164,9373.52912
10164,12305.78826
10165,719.820128
10165,888.700704
10165,176.087424
10165,68.401632
10165,717.15664
10165,425.37984000000006
10166,12.47094
10166,27.67046400000001
10167,13531.97504
10167,458.18368
10167,5265.188320000001
10167,1155.94064
10168,91.2635676
10168,10.33207
10168,91.1704108
10168,8.107134
10168,5.673379100000001
10168,18.2517246
10168,5.8465473
10168,112.9132575
10169,58533.854
10170,1896.4103400000004
10170,1413.8608000000002
10170,10613.48805
10170,16887.32858
10170,12008.10708
10171,60.499872
10171,260.08266000000003
10171,601.835496
10171,95.48262
10172,2150.6755500000004
10172,158.34528
10172,2543.6413800000005
10172,1508.5218600000003
10172,394.632
10172,1397.32128
10172,917.5923
10173,8886.86128
10173,6033.2422
10173,8725.43398
10173,703.9028
10173,6415.713419999999
10174,11446.31
10174,3109.715
10174,15133.78
10174,8704.0
10174,13617.11
10174,3733.576
10174,8318.488
10175,1398.318056
10175,0.0
10175,760.8868620000001
10175,1128.394176
10175,1131.086362
10175,2299.942846
10175,372.04245
10176,877.608
10176,11312.012
10176,6713.072999999999
10176,1337.361
10176,1517.76
10176,2307.956
10176,6453.724
10176,7421.22
10176,5946.433999999999
10176,526.14
10176,3266.526
10177,705.7544
10177,2068.3572000000004
10177,4913.096800000001
10177,1901.032
10177,230.9922
10178,723.7860000000001
10178,319.688
10178,0.0
10178,879.65
10178,512.865
10178,5298.91
10178,811.0319999999999
10179,1196.712
10179,2562.9415
10179,3104.8875000000003
10179,3443.6035
10179,158.98350000000002
10179,184.2225
10179,1086.076
10179,2547.45
10179,1875.984
10180,4709.896540000001
10180,1332.4596
10180,863.4740200000001
10180,9951.98885
10180,6089.074630000001
10181,75.784478
10181,206.2560192
10181,83.570641
10181,245.069902
10181,222.4683384
10181,48.65220360000001
10181,196.95685240000003
10181,176.4686385
10181,44.4161718
10182,38682.23937
10182,73268.77649
10182,26270.944560000004
10182,71772.33184
10183,1847.536
10183,2565.1710000000003
10183,1962.226
10183,1968.675
10183,801.108
10183,742.424
10184,348.287884
10184,1510.761728
10184,130.224752
10184,832.8134080000001
10184,1235.931704
10184,532.5230819999999
10184,1225.0725200000002
10185,5097.439
10185,2290.56
10185,3722.32
10185,7141.722000000001
10186,7325.987200000001
10186,4045.12346
10187,2643.6800000000003
10187,601.98
10187,3062.088
10188,6546.89861
10188,6561.1242
10188,7009.98184
10188,2182.74462
10188,5580.581999999999
10188,4322.19444
10188,4788.85614
10189,1.8076856
10189,0.1092306
10189,1.7565228000000002
10189,2.1807996000000003
10190,0.0
10190,14944.41718
10190,5981.21216
10190,12835.85754
10190,1357.13116
10190,3587.7525200000005
10190,8338.90112
10190,10280.9454
10190,22005.379
10190,6323.56296
10190,2536.39584
10191,2877.04548
10191,2228.05215
10191,673.17156
10191,434.05821
10191,286.50024
10191,1845.31284
10191,1976.47938
10192,16.109568000000003
10192,73.62576
10192,21.799008
10192,86.43499200000001
10192,33.00877199999999
10192,29.950344
10192,60.6852
10192,31.726080000000003
10192,75.18
10193,39855.724
10193,65160.92
10193,77486.605
10193,63327.36
10193,11865.204
10193,9639.168
10193,16419.0
10193,0.0
10193,65175.076
10193,60168.728
10193,11035.2
10194,29.164800000000003
10194,490.88592000000006
10194,247.195396
10194,102.32376
10194,406.294476
10195,1588.6192000000003
10195,762.37938
10195,636.60968
10195,1382.40606
10195,4615.55444
10195,2270.7991600000005
10195,341.83016000000003
10195,1143.26772
10196,763.4456
10196,331.0656
10196,476.22848
10196,694.6202880000001
10196,138.74112
10196,485.587872
10196,191.195872
10196,69.743616
10196,221.079168
10197,18121.79391
10197,15692.78668
10198,0.0
10198,3576.50255
10198,282.00807000000003
10198,2943.94176
10198,2921.75154
10198,4010.02716
10199,8.3013
10199,6.901
10199,56.3872
10199,56.3202
10199,6.1573
10199,10.9411
10199,58.5178
10199,32.9908
10200,327.9374
10200,80.84094
10200,166.51276
10200,404.8750500000001
10200,453.5708
10200,137.41848
10201,7.8982068
10201,3.5617560000000004
10201,7.8005862
10201,2.149884
10201,4.1769684
10201,1.1577929
10201,7.99865
10202,794.8195880000001
10202,976.108216
10202,151.74279
10202,226.205104
10202,1157.895644
10202,513.688716
10202,322.191102
10202,134.29639
10203,1.34676
10203,27.554118000000003
10204,4924.106610000001
10204,25029.61877
10204,47132.78701
10204,39202.26093
10204,25223.04036
10204,0.0
10204,5001.465
10204,49494.94999
10204,58070.97516
10204,3897.10425
10205,296.91307800000004
10205,488.0004
10205,606.394756
10205,925.45728
10205,1282.128512
10205,347.085456
10205,121.84872
10205,1418.9599080000005
10205,400.455026
10206,5013.79
10206,2597.454
10206,6660.409
10206,4578.182000000001
10206,881.64
10206,6980.828
10206,1919.817
10206,6016.2880000000005
10206,852.15
10206,5327.886
10207,8900.0
10207,23623.0
10207,14429.0
10207,15776.0
10207,14854.0
10207,2188.0
10207,7409.0
10207,2219.0
10207,6099.0
10207,1248.0
10207,29236.0
10207,21980.0
10208,779.876608
10208,167.500984
10208,158.35204
10209,48365.384
10209,2303.75
10209,4081.504
10209,10938.717
10209,10813.143
10209,25704.99
10209,31367.325
10209,30475.034
10210,3359.201
10210,1836.963
10210,4461.711
10210,2427.49
10210,2611.404
10210,344.44
10210,3236.08
10210,0.0
10210,2377.2
10211,45774.74729
10211,51665.15089
10212,7.707645599999999
10212,2.0150073
10213,2433.6621
10213,2201.02396
10213,1852.61148
10213,6851.234520000001
10213,6415.18944
10213,5598.81729
10213,2413.6236
10213,2656.47924
10214,468.89911799999993
10214,373.63923
10214,457.736904
10214,127.347264
10214,586.6284959999999
10214,1340.126262
10214,64.477296
10214,71.515602
10215,20242.96552
10215,11045.64362
10215,2407.16581
10215,14964.11187
10215,6622.529350000001
10215,2782.16832
10216,4471.76424
10216,3479.3781
10216,274.37480000000005
10217,3301.6884800000003
10217,13541.82537
10217,23286.4112
10217,5222.3535
10217,3183.03762
10217,17553.2619
10217,18294.30276
10217,8765.33964
10217,1241.51763
10217,0.0
10218,12779.51
10218,5892.25
10218,12605.824
10218,3854.895
10218,2444.804
10218,7280.067
10218,2451.348
10218,19530.602
10218,24361.051
10218,22649.328
10218,28197.094
10219,5082.885440000001
10219,21324.74018
10219,5721.72338
10219,1108.45981
10219,4728.73451
10219,15325.2424
10219,41214.72326
10220,40867.087
10220,52498.794
10221,3662.484
10221,3655.251
10221,1107.872
10221,489.991
10221,0.0
10221,2953.791
10221,4785.55
10221,383.325
10222,6221.331960000001
10222,465.59568
10222,3077.1136
10222,0.0
10222,2701.79172
10223,36663.94
10223,16342.609
10223,2951.585
10223,23099.494
10224,28704.591
10224,23492.112
10224,20911.99
10224,20271.309
10224,6442.159
10225,8818.78452
10225,56651.23926
10225,8258.07435
10225,23981.5587
10225,20477.62944
10225,25150.7363
10225,102250.89331
10225,18654.9903
10226,52025.76213
10226,12275.71734
10226,18980.75424
10226,33262.93922
10226,3255.32424
10226,20675.70315
10226,7874.2123200000015
10227,13385.86
10227,6612.64
10227,5624.74
10227,30187.56
10227,19820.16
10227,17158.38
10227,4905.46
10227,12053.86
10227,27551.68
10227,4553.96
10228,11206.037
10228,3633.167
10228,12021.561
10228,2415.752
10229,2186.8616
10229,60342.6396
10230,31.410140300000005
10230,62.78293560000001
10230,3.651018800000001
10230,0.0
10230,37.5092355
10230,60.4286496
10231,0.0
10231,44769.77505
10231,29080.5242
10231,13605.79935
10231,18609.3635
10231,8754.6225
10232,33.228864
10232,18.884736
10232,38.7783
10232,18.323604
10232,34.944047999999995
10233,1352.75431
10233,2328.5016
10233,1076.16899
10233,1105.6415
10233,910.63396
10233,4564.838250000001
10234,86279.60509
10234,37754.25588
10234,51561.939880000005
10234,43605.03798000001
10234,19648.31602000001
10234,40037.7928
10235,254.75364
10235,258.007464
10235,252.509868
10235,70.24314
10235,326.300448
10235,793.217844
10236,1281.8503800000003
10236,3068.88534
10236,1687.8207600000003
10236,3290.60232
10236,4115.056500000001
10236,880.6190400000002
10236,1934.99388
10237,2030.586438
10237,792.3314460000001
10237,789.4925780000001
10238,3850.961
10238,4281.572999999999
10238,3959.434
10238,3161.235
10238,4164.1
10239,8757.455903999999
10239,4815.369216
10239,5249.58144
10239,1896.546816
10239,1643.07936
10239,3232.32768
10239,630.1056
10239,4251.256704
10239,5207.821632
10239,1668.198144
10240,97.968112
10240,100.2474
10240,161.65195199999997
10240,44.665368
10240,50.59568799999999
10240,66.30008
10241,727.8277400000001
10241,3825.90656
10241,375.96366
10241,1746.6175599999997
10241,3375.3768
10241,2085.91644
10241,235.05878
10241,372.39316
10242,31468.44354
10242,13038.6455
10242,2988.8192700000004
10242,43140.71636
10242,13183.99192
10243,34528.26216
10243,28917.65997
10243,3501.81164
10243,0.0
10243,45134.39665
10243,55806.441600000006
10244,3.6673934
10244,4.706317
10244,3.5805825
10244,3.3497145
10244,1.6195025
10245,61247.71476000001
10245,54255.279740000005
10245,12589.491280000002
10246,0.2078879999999999
10246,0.7765337999999999
10246,1.619016
10246,2.9105004
10247,18393.43175
10248,205.4568
10248,84.63320000000002
10248,246.7848
10249,1961.991
10249,7282.464
10250,2708.0892
10250,1223.39316
10250,1841.194
10250,2181.3564600000004
10250,1879.18412
10250,848.2494199999999
10250,2535.88972
10250,229.40148
10250,1356.9528
10251,6231.48422
10251,17149.70793
10251,10513.63315
10251,15125.84171
10252,11549.102
10252,2291.661
10252,3801.897
10252,22856.885
10252,4212.662
10252,12484.095
